timestamp,quantization_mode,use_tensor_cores,optimize_memory,metrics_enabled,graph_mode,compact_metric,ai_running,face_loading,objects_loading,drawing_metrics,drawing_graph,fps,cpu_percent,gpu_percent,inference_time_ms
2026-01-19T20:01:20.354,fp16,1,0,1,off,fps,0,0,0,1,0,20.29,11.1,0.0,7.6
2026-01-19T20:01:20.447,fp16,1,0,1,off,fps,0,0,0,1,0,19.42,11.1,0.0,74.1
2026-01-19T20:01:20.470,fp16,1,0,1,off,fps,0,0,0,1,0,19.83,11.1,0.0,6.5
2026-01-19T20:01:20.556,fp16,1,0,1,off,fps,0,0,0,1,0,19.04,11.1,0.0,84.3
2026-01-19T20:01:20.582,fp16,1,0,1,off,fps,0,0,0,1,0,19.3,11.1,0.0,9.7
2026-01-19T20:01:20.668,fp16,1,0,1,off,fps,0,0,0,1,0,18.66,11.1,0.0,84.2
2026-01-19T20:01:20.690,fp16,1,0,1,off,fps,0,0,0,1,0,19.0,11.1,0.0,7.9
2026-01-19T20:01:20.778,fp16,1,0,1,off,fps,0,0,0,1,0,18.29,11.1,0.0,85.8
2026-01-19T20:01:20.800,fp16,1,0,1,off,fps,0,0,0,1,0,19.05,11.1,0.0,8.5
2026-01-19T20:01:20.889,fp16,1,0,1,off,fps,0,0,0,1,0,18.3,11.1,0.0,71.0
2026-01-19T20:01:20.910,fp16,1,0,1,off,fps,0,0,0,1,0,19.02,11.1,0.0,5.6
2026-01-19T20:01:20.999,fp16,1,0,1,off,fps,0,0,0,1,0,18.35,11.1,0.0,72.2
2026-01-19T20:01:21.023,fp16,1,0,1,off,fps,0,0,0,1,0,19.08,11.1,0.0,7.8
2026-01-19T20:01:21.110,fp16,1,0,1,off,fps,0,0,0,1,0,18.43,11.1,0.0,71.5
2026-01-19T20:01:21.133,fp16,1,0,1,off,fps,0,0,0,1,0,18.97,11.1,0.0,6.3
2026-01-19T20:01:21.188,fp16,1,0,1,off,fps,0,0,0,1,0,18.62,11.1,0.0,39.3
2026-01-19T20:01:21.213,fp16,1,0,1,off,fps,0,0,0,1,0,19.16,11.1,0.0,7.2
2026-01-19T20:01:21.276,fp16,1,0,1,off,fps,0,0,0,1,0,18.69,11.1,0.0,47.3
2026-01-19T20:01:21.307,fp16,1,0,1,off,fps,0,0,0,1,0,19.38,11.1,0.0,8.4
2026-01-19T20:01:21.393,fp16,1,0,1,off,fps,0,0,0,1,0,18.65,11.1,0.0,71.8
2026-01-19T20:01:21.474,fp16,1,0,1,off,fps,0,0,0,1,0,18.72,9.1,0.0,64.6
2026-01-19T20:01:21.571,fp16,1,0,1,off,fps,0,0,0,1,0,17.9,9.1,0.0,73.6
2026-01-19T20:01:21.594,fp16,1,0,1,off,fps,0,0,0,1,0,18.61,9.1,0.0,8.5
2026-01-19T20:01:21.685,fp16,1,0,1,off,fps,0,0,0,1,0,17.88,9.1,0.0,73.8
2026-01-19T20:01:21.831,int8,1,0,1,off,fps,0,0,0,1,0,17.42,9.1,0.0,13.1
2026-01-19T20:01:21.887,int8,1,0,1,off,fps,0,0,0,1,0,17.07,9.1,0.0,45.2
2026-01-19T20:01:21.912,int8,1,0,1,off,fps,0,0,0,1,0,17.7,9.1,0.0,5.5
2026-01-19T20:01:21.958,int8,1,0,1,off,fps,0,0,0,1,0,17.45,9.1,0.0,30.8
2026-01-19T20:01:21.990,int8,1,0,1,off,fps,0,0,0,1,0,18.08,9.1,0.0,7.9
2026-01-19T20:01:22.037,int8,1,0,1,off,fps,0,0,0,1,0,17.82,9.1,0.0,31.6
2026-01-19T20:01:22.054,int8,1,0,1,off,fps,0,0,0,1,0,18.67,9.1,0.0,7.4
2026-01-19T20:01:22.096,int8,1,0,1,off,fps,0,0,0,1,0,18.45,9.1,0.0,26.4
2026-01-19T20:01:22.135,int8,1,0,1,off,fps,0,0,0,1,0,19.0,9.1,0.0,7.3
2026-01-19T20:01:22.191,int8,1,0,1,off,fps,0,0,0,1,0,18.65,9.1,0.0,39.7
2026-01-19T20:01:22.219,int8,1,0,1,off,fps,0,0,0,1,0,19.34,9.1,0.0,17.2
2026-01-19T20:01:22.316,int8,1,0,1,off,fps,0,0,0,1,0,18.45,9.1,0.0,88.6
2026-01-19T20:01:22.363,int8,1,0,1,off,fps,0,0,0,1,0,18.92,9.1,0.0,23.6
2026-01-19T20:01:22.412,int8,1,0,1,off,fps,0,0,0,1,0,18.6,9.1,0.0,33.1
2026-01-19T20:01:22.441,int8,1,0,1,off,fps,0,0,0,1,0,19.3,9.1,0.0,7.4
2026-01-19T20:01:22.486,int8,1,0,1,off,fps,0,0,0,1,0,19.03,9.1,0.0,29.5
2026-01-19T20:01:22.519,int8,1,0,1,off,fps,0,0,0,1,0,19.73,9.1,0.0,7.4
2026-01-19T20:01:22.567,int8,1,0,1,off,fps,0,0,0,1,0,19.42,9.1,0.0,31.8
2026-01-19T20:01:22.597,int8,1,0,1,off,fps,0,0,0,1,0,20.18,9.1,0.0,6.3
2026-01-19T20:01:22.642,int8,1,0,1,off,fps,0,0,0,1,0,19.88,9.1,0.0,29.2
2026-01-19T20:01:22.660,int8,1,0,1,off,fps,0,0,0,1,0,20.38,9.1,0.0,8.4
2026-01-19T20:01:22.757,int8,1,0,1,off,fps,0,0,0,1,0,19.43,17.1,0.0,97.2
2026-01-19T20:01:22.781,int8,1,0,1,off,fps,0,0,0,1,0,19.93,17.1,0.0,11.4
2026-01-19T20:01:22.836,int8,1,0,1,off,fps,0,0,0,1,0,19.63,17.1,0.0,38.0
2026-01-19T20:01:22.856,int8,1,0,1,off,fps,0,0,0,1,0,20.5,17.1,0.0,12.7
2026-01-19T20:01:22.913,int8,1,0,1,off,fps,0,0,0,1,0,20.84,17.1,0.0,43.6
2026-01-19T20:01:22.933,int8,1,0,1,off,fps,0,0,0,1,0,22.04,17.1,0.0,8.0
2026-01-19T20:01:22.992,int8,1,0,1,off,fps,0,0,0,1,0,21.47,17.1,0.0,43.3
2026-01-19T20:01:23.011,int8,1,0,1,off,fps,0,0,0,1,0,22.63,17.1,0.0,7.8
2026-01-19T20:01:23.257,int8,1,0,1,off,fps,0,0,0,1,0,21.05,17.1,0.0,230.1
2026-01-19T20:01:23.287,int8,1,0,1,off,fps,0,0,0,1,0,21.43,17.1,0.0,8.7
2026-01-19T20:01:23.336,int8,1,0,1,off,fps,0,0,0,1,0,21.07,17.1,0.0,33.6
2026-01-19T20:01:23.364,int8,1,0,1,off,fps,0,0,0,1,0,21.34,17.1,0.0,7.6
2026-01-19T20:01:23.452,int8,1,0,1,off,fps,0,0,0,1,0,20.52,17.1,0.0,71.6
2026-01-19T20:01:23.471,int8,1,0,1,off,fps,0,0,0,1,0,20.93,17.1,0.0,7.5
2026-01-19T20:01:23.524,int8,1,0,1,off,fps,0,0,0,1,0,20.42,17.1,0.0,28.6
2026-01-19T20:01:23.545,int8,1,0,1,off,fps,0,0,0,1,0,20.71,17.1,0.0,11.6
2026-01-19T20:01:23.597,int8,1,0,1,off,fps,0,0,0,1,0,20.53,17.1,0.0,35.9
2026-01-19T20:01:23.624,int8,1,0,1,off,fps,0,0,0,1,0,20.94,17.1,0.0,7.3
2026-01-19T20:01:23.673,int8,1,0,1,off,fps,0,0,0,1,0,20.63,17.1,0.0,33.7
2026-01-19T20:01:23.701,int8,1,0,1,off,fps,0,0,0,1,0,21.66,17.1,0.0,7.3
2026-01-19T20:01:23.741,int8,1,0,1,off,fps,0,0,0,1,0,21.77,17.1,0.0,40.1
2026-01-19T20:01:23.760,int8,1,0,1,off,fps,0,0,0,1,0,22.25,17.1,0.0,8.4
2026-01-19T20:01:23.831,int8,1,0,1,off,fps,0,0,0,1,0,21.59,17.1,0.0,62.2
2026-01-19T20:01:23.851,int8,1,0,1,off,fps,0,0,0,1,0,21.99,17.1,0.0,14.7
2026-01-19T20:01:23.903,int8,1,0,1,off,fps,0,0,0,1,0,21.68,17.1,0.0,52.0
2026-01-19T20:01:23.972,int8,1,0,1,off,fps,0,0,0,1,0,21.35,10.4,0.0,67.7
2026-01-19T20:01:24.020,int8,1,0,1,off,fps,0,0,0,1,0,21.07,10.4,0.0,33.8
2026-01-19T20:01:24.043,int8,1,0,1,off,fps,0,0,0,1,0,21.41,10.4,0.0,8.9
2026-01-19T20:01:24.102,int8,1,0,1,off,fps,0,0,0,1,0,20.8,10.4,0.0,43.0
2026-01-19T20:01:24.120,int8,1,0,1,off,fps,0,0,0,1,0,22.02,10.4,0.0,8.2
2026-01-19T20:01:24.160,int8,1,0,1,off,fps,0,0,0,1,0,21.76,10.4,0.0,32.8
2026-01-19T20:01:24.178,int8,1,0,1,off,fps,0,0,0,1,0,22.35,10.4,0.0,7.5
2026-01-19T20:01:24.230,int8,1,0,1,off,fps,0,0,0,1,0,21.85,10.4,0.0,51.6
2026-01-19T20:01:24.250,int8,1,0,1,off,fps,0,0,0,1,0,22.43,10.4,0.0,16.7
2026-01-19T20:01:24.298,int8,1,0,1,off,fps,0,0,0,1,0,21.97,10.4,0.0,47.6
2026-01-19T20:01:24.318,int8,1,0,1,off,fps,0,0,0,1,0,22.62,10.4,0.0,17.1
2026-01-19T20:01:24.367,int8,1,0,1,off,fps,0,0,0,1,0,22.12,10.4,0.0,33.1
2026-01-19T20:01:24.387,int8,1,0,1,off,fps,0,0,0,1,0,26.54,10.4,0.0,8.4
2026-01-19T20:01:24.432,int8,1,0,1,off,fps,0,0,0,1,0,26.2,10.4,0.0,28.3
2026-01-19T20:01:24.464,int8,1,0,1,off,fps,0,0,0,1,0,26.59,10.4,0.0,8.3
2026-01-19T20:01:24.512,int8,1,0,1,off,fps,0,0,0,1,0,26.13,10.4,0.0,32.0
2026-01-19T20:01:24.547,int8,1,0,1,off,fps,0,0,0,1,0,27.39,10.4,0.0,7.4
2026-01-19T20:01:24.603,int8,1,0,1,off,fps,0,0,0,1,0,26.5,10.4,0.0,40.0
2026-01-19T20:01:24.628,int8,1,0,1,off,fps,0,0,0,1,0,27.17,10.4,0.0,8.3
2026-01-19T20:01:24.685,int8,1,0,1,off,fps,0,0,0,1,0,26.31,10.4,0.0,42.4
2026-01-19T20:01:24.704,int8,1,0,1,off,fps,0,0,0,1,0,27.08,10.4,0.0,7.4
2026-01-19T20:01:24.749,int8,1,0,1,off,fps,0,0,0,1,0,26.64,10.4,0.0,30.0
2026-01-19T20:01:24.768,int8,1,0,1,off,fps,0,0,0,1,0,27.41,10.4,0.0,8.3
2026-01-19T20:01:24.817,int8,1,0,1,off,fps,0,0,0,1,0,26.88,10.4,0.0,33.2
2026-01-19T20:01:24.857,int8,1,0,1,off,fps,0,0,0,1,0,26.89,10.4,0.0,7.8
2026-01-19T20:01:24.965,int8,1,0,1,off,fps,0,0,0,1,0,24.91,25.0,0.0,92.0
2026-01-19T20:01:24.998,int8,1,0,1,off,fps,0,0,0,1,0,25.72,25.0,0.0,8.3
2026-01-19T20:01:25.049,int8,1,0,1,off,fps,0,0,0,1,0,25.05,25.0,0.0,36.1
2026-01-19T20:01:25.073,int8,1,0,1,off,fps,0,0,0,1,0,25.63,25.0,0.0,8.3
2026-01-19T20:01:25.114,int8,1,0,1,off,fps,0,0,0,1,0,26.27,25.0,0.0,25.1
2026-01-19T20:01:25.147,int8,1,0,1,off,fps,0,0,0,1,0,26.63,25.0,0.0,8.3
2026-01-19T20:01:25.212,int8,1,0,1,off,fps,0,0,0,1,0,25.68,25.0,0.0,49.0
2026-01-19T20:01:25.241,int8,1,0,1,off,fps,0,0,0,1,0,26.35,25.0,0.0,5.5
2026-01-19T20:01:25.292,int8,1,0,1,off,fps,0,0,0,1,0,25.61,25.0,0.0,34.7
2026-01-19T20:01:25.318,int8,1,0,1,off,fps,0,0,0,1,0,25.9,25.0,0.0,7.5
2026-01-19T20:01:25.380,int8,1,0,1,off,fps,0,0,0,1,0,24.95,25.0,0.0,46.2
2026-01-19T20:01:25.413,int8,1,0,1,off,fps,0,0,0,1,0,25.36,25.0,0.0,7.2
2026-01-19T20:01:25.460,int8,1,0,1,off,fps,0,0,0,1,0,24.8,25.0,0.0,31.2
2026-01-19T20:01:25.491,int8,1,0,1,off,fps,0,0,0,1,0,25.14,25.0,0.0,6.6
2026-01-19T20:01:25.549,int8,1,0,1,off,fps,0,0,0,1,0,24.37,25.0,0.0,46.4
2026-01-19T20:01:25.567,int8,1,0,1,off,fps,0,0,0,1,0,24.99,25.0,0.0,7.4
2026-01-19T20:01:25.625,int8,1,0,1,off,fps,0,0,0,1,0,24.22,25.0,0.0,42.1
2026-01-19T20:01:25.646,int8,1,0,1,off,fps,0,0,0,1,0,24.7,25.0,0.0,7.2
2026-01-19T20:01:25.688,int8,1,0,1,off,fps,0,0,0,1,0,24.5,25.0,0.0,26.5
2026-01-19T20:01:25.722,int8,1,0,1,off,fps,0,0,0,1,0,24.8,25.0,0.0,7.4
2026-01-19T20:01:25.778,int8,1,0,1,off,fps,0,0,0,1,0,24.38,25.0,0.0,39.3
2026-01-19T20:01:25.801,int8,1,0,1,off,fps,0,0,0,1,0,25.04,25.0,0.0,7.4
2026-01-19T20:01:25.848,int8,1,0,1,off,fps,0,0,0,1,0,24.59,25.0,0.0,30.7
2026-01-19T20:01:25.873,int8,1,0,1,off,fps,0,0,0,1,0,25.26,25.0,0.0,8.4
2026-01-19T20:01:25.920,int8,1,0,1,off,fps,0,0,0,1,0,24.69,25.0,0.0,33.2
2026-01-19T20:01:26.000,int8,1,0,1,off,fps,0,0,0,1,0,23.98,10.7,0.0,64.9
2026-01-19T20:01:26.050,int8,1,0,1,off,fps,0,0,0,1,0,23.4,10.7,0.0,37.2
2026-01-19T20:01:26.071,int8,1,0,1,off,fps,0,0,0,1,0,23.93,10.7,0.0,8.6
2026-01-19T20:01:26.130,int8,1,0,1,off,fps,0,0,0,1,0,23.56,10.7,0.0,52.6
2026-01-19T20:01:26.157,int8,1,0,1,off,fps,0,0,0,1,0,25.15,10.7,0.0,7.5
2026-01-19T20:01:26.209,int8,1,0,1,off,fps,0,0,0,1,0,24.76,10.7,0.0,35.8
2026-01-19T20:01:26.234,int8,1,0,1,off,fps,0,0,0,1,0,25.32,10.7,0.0,4.9
2026-01-19T20:01:26.288,int8,1,0,1,off,fps,0,0,0,1,0,24.69,10.7,0.0,39.0
2026-01-19T20:01:26.313,int8,1,0,1,off,fps,0,0,0,1,0,25.02,10.7,0.0,9.3
2026-01-19T20:01:26.369,int8,1,0,1,off,fps,0,0,0,1,0,24.55,10.7,0.0,39.9
2026-01-19T20:01:26.391,int8,1,0,1,off,fps,0,0,0,1,0,25.43,10.7,0.0,9.8
2026-01-19T20:01:26.431,int8,1,0,1,off,fps,0,0,0,1,0,25.21,10.7,0.0,23.6
2026-01-19T20:01:26.470,int8,1,0,1,off,fps,0,0,0,1,0,25.45,10.7,0.0,7.9
2026-01-19T20:01:26.515,int8,1,0,1,off,fps,0,0,0,1,0,25.07,10.7,0.0,27.0
2026-01-19T20:01:26.535,int8,1,0,1,off,fps,0,0,0,1,0,25.99,10.7,0.0,7.8
2026-01-19T20:01:26.582,int8,1,0,1,off,fps,0,0,0,1,0,25.65,10.7,0.0,31.3
2026-01-19T20:01:26.620,int8,1,0,1,off,fps,0,0,0,1,0,25.87,10.7,0.0,14.4
2026-01-19T20:01:26.669,int8,1,0,1,off,fps,0,0,0,1,0,25.48,10.7,0.0,32.2
2026-01-19T20:01:26.701,int8,1,0,1,off,fps,0,0,0,1,0,26.04,10.7,0.0,6.8
2026-01-19T20:01:26.750,int8,1,0,1,off,fps,0,0,0,1,0,25.36,10.7,0.0,33.1
2026-01-19T20:01:26.779,int8,1,0,1,off,fps,0,0,0,1,0,26.0,10.7,0.0,7.4
2026-01-19T20:01:26.828,int8,1,0,1,off,fps,0,0,0,1,0,25.39,10.7,0.0,32.2
2026-01-19T20:01:26.858,int8,1,0,1,off,fps,0,0,0,1,0,25.64,10.7,0.0,8.3
2026-01-19T20:01:26.907,int8,1,0,1,off,fps,0,0,0,1,0,25.31,10.7,0.0,33.4
2026-01-19T20:01:26.936,int8,1,0,1,off,fps,0,0,0,1,0,25.89,10.7,0.0,7.0
2026-01-19T20:01:27.051,int8,1,0,1,off,fps,0,0,0,1,0,24.0,14.3,0.0,98.3
2026-01-19T20:01:27.080,int8,1,0,1,off,fps,0,0,0,1,0,24.35,14.3,0.0,6.4
2026-01-19T20:01:27.135,int8,1,0,1,off,fps,0,0,0,1,0,23.77,14.3,0.0,45.1
2026-01-19T20:01:27.168,int8,1,0,1,off,fps,0,0,0,1,0,24.03,14.3,0.0,9.0
2026-01-19T20:01:27.213,int8,1,0,1,off,fps,0,0,0,1,0,24.73,14.3,0.0,24.0
2026-01-19T20:01:27.235,int8,1,0,1,off,fps,0,0,0,1,0,25.3,14.3,0.0,8.0
2026-01-19T20:01:27.279,int8,1,0,1,off,fps,0,0,0,1,0,24.83,14.3,0.0,27.5
2026-01-19T20:01:27.299,int8,1,0,1,off,fps,0,0,0,1,0,25.68,14.3,0.0,10.3
2026-01-19T20:01:27.346,int8,1,0,1,off,fps,0,0,0,1,0,25.24,14.3,0.0,32.0
2026-01-19T20:01:27.376,int8,1,0,1,off,fps,0,0,0,1,0,25.71,14.3,0.0,7.5
2026-01-19T20:01:27.424,int8,1,0,1,off,fps,0,0,0,1,0,25.19,14.3,0.0,32.3
2026-01-19T20:01:27.451,int8,1,0,1,off,fps,0,0,0,1,0,25.81,14.3,0.0,7.0
2026-01-19T20:01:27.508,int8,1,0,1,off,fps,0,0,0,1,0,25.11,14.3,0.0,41.1
2026-01-19T20:01:27.529,int8,1,0,1,off,fps,0,0,0,1,0,25.85,14.3,0.0,7.3
2026-01-19T20:01:27.579,int8,1,0,1,off,fps,0,0,0,1,0,25.26,14.3,0.0,34.8
2026-01-19T20:01:27.736,int8,1,0,1,off,fps,1,0,0,1,0,22.99,14.3,0.0,137.2
2026-01-19T20:01:27.893,int8,1,0,1,off,fps,1,0,0,1,0,21.09,14.3,0.0,140.1
2026-01-19T20:01:28.010,int8,1,0,1,off,fps,1,0,0,1,0,20.07,14.3,0.0,99.2
2026-01-19T20:01:28.113,int8,1,0,1,off,fps,1,0,0,1,0,19.01,14.3,0.0,91.4
2026-01-19T20:01:28.246,int8,1,0,1,off,fps,1,0,0,1,0,18.02,14.3,0.0,102.6
2026-01-19T20:01:28.361,int8,1,0,1,off,fps,1,0,0,1,0,17.23,14.3,0.0,98.1
2026-01-19T20:01:28.440,int8,1,0,1,off,fps,1,0,0,1,0,16.94,14.3,0.0,59.8
2026-01-19T20:01:28.567,int8,1,0,1,off,fps,1,0,0,1,0,16.08,14.3,0.0,98.8
2026-01-19T20:01:28.645,int8,1,0,1,off,fps,1,0,0,1,0,15.87,14.3,0.0,57.2
2026-01-19T20:01:28.744,int8,1,0,1,off,fps,1,0,0,1,0,15.27,14.3,0.0,89.3
2026-01-19T20:01:28.889,int8,1,0,1,off,fps,1,0,0,1,0,14.56,17.8,0.0,130.7
2026-01-19T20:01:29.033,int8,1,0,1,off,fps,1,0,0,1,0,13.79,17.8,0.0,125.2
2026-01-19T20:01:29.149,int8,1,0,1,off,fps,1,0,0,1,0,13.38,17.8,0.0,104.5
2026-01-19T20:01:29.274,int8,1,0,1,off,fps,1,0,0,1,0,12.83,17.8,0.0,111.0
2026-01-19T20:01:29.387,int8,1,0,1,off,fps,1,0,0,1,0,12.84,17.8,0.0,88.5
2026-01-19T20:01:29.561,int8,1,0,1,off,fps,1,0,0,1,0,12.09,17.8,0.0,158.5
2026-01-19T20:01:29.672,int8,1,0,1,off,fps,1,0,0,1,0,11.82,17.8,0.0,88.0
2026-01-19T20:01:29.784,int8,1,0,1,off,fps,1,0,0,1,0,11.47,17.8,0.0,97.4
2026-01-19T20:01:29.875,int8,1,0,1,off,fps,1,0,0,1,0,11.27,17.8,0.0,75.3
2026-01-19T20:01:30.011,int8,1,0,1,off,fps,1,0,0,1,0,10.81,17.8,0.0,124.4
2026-01-19T20:01:30.110,int8,1,0,1,off,fps,1,0,0,1,0,10.6,17.8,0.0,90.7
2026-01-19T20:01:30.198,int8,1,0,1,off,fps,1,0,0,1,0,10.35,17.8,0.0,73.4
2026-01-19T20:01:30.294,int8,1,0,1,off,fps,1,0,0,1,0,10.17,17.8,0.0,82.4
2026-01-19T20:01:30.450,int8,1,0,1,off,fps,1,0,0,1,0,9.76,17.8,0.0,140.1
2026-01-19T20:01:30.551,int8,1,0,1,off,fps,1,0,0,1,0,9.59,17.8,0.0,75.2
2026-01-19T20:01:30.670,int8,1,0,1,off,fps,1,0,0,1,0,9.32,17.8,0.0,93.3
2026-01-19T20:01:30.759,int8,1,0,1,off,fps,1,0,0,1,0,9.23,17.8,0.0,70.1
2026-01-19T20:01:30.877,int8,1,0,1,off,fps,1,0,0,1,0,8.96,17.8,0.0,102.4
2026-01-19T20:01:30.948,int8,1,0,1,off,fps,1,0,0,1,0,8.91,17.8,0.0,54.8
2026-01-19T20:01:31.063,int8,1,0,1,off,fps,1,0,0,1,0,9.02,17.8,0.0,83.5
2026-01-19T20:01:31.162,int8,1,0,1,off,fps,1,0,0,1,0,9.18,17.8,0.0,83.9
2026-01-19T20:01:31.297,int8,1,0,1,off,fps,1,0,0,1,0,9.13,17.8,0.0,135.0
2026-01-19T20:01:31.417,int8,1,0,1,off,fps,1,0,0,1,0,9.08,17.8,0.0,120.3
2026-01-19T20:01:31.504,int8,1,0,1,off,fps,1,0,0,1,0,9.21,17.8,0.0,74.2
2026-01-19T20:01:31.603,int8,1,0,1,off,fps,1,0,0,1,0,9.25,17.8,0.0,95.9
2026-01-19T20:01:31.824,int8,1,0,1,off,fps,1,0,0,1,0,8.86,67.3,0.0,197.4
2026-01-19T20:01:31.897,int8,1,0,1,off,fps,1,0,0,1,0,9.01,67.3,0.0,59.3
2026-01-19T20:01:32.013,int8,1,0,1,off,fps,1,0,0,1,0,8.9,67.3,0.0,103.3
2026-01-19T20:01:32.135,int8,1,0,1,off,fps,1,0,0,1,0,8.85,67.3,0.0,104.4
2026-01-19T20:01:32.231,int8,1,0,1,off,fps,1,0,0,1,0,8.98,67.3,0.0,81.6
2026-01-19T20:01:32.320,int8,1,0,1,off,fps,1,0,0,1,0,9.13,67.3,0.0,67.6
2026-01-19T20:01:32.422,int8,1,0,1,off,fps,1,0,0,1,0,9.17,67.3,0.0,81.3
2026-01-19T20:01:32.468,int8,1,0,1,off,fps,1,0,0,1,0,9.39,67.3,0.0,30.3
2026-01-19T20:01:32.645,int8,1,0,1,off,fps,1,0,0,1,0,9.21,67.3,0.0,146.5
2026-01-19T20:01:32.712,int8,1,0,1,off,fps,1,0,0,1,0,9.52,67.3,0.0,51.9
2026-01-19T20:01:32.848,int8,1,0,1,off,fps,1,0,0,1,0,9.45,67.3,0.0,117.6
2026-01-19T20:01:32.903,int8,1,0,1,off,fps,1,0,0,1,0,9.62,67.3,0.0,41.2
2026-01-19T20:01:32.971,int8,1,0,1,off,fps,1,0,0,1,0,9.69,67.3,0.0,53.9
2026-01-19T20:01:33.039,int8,1,0,1,off,fps,1,0,0,1,0,9.9,67.3,0.0,52.6
2026-01-19T20:01:33.122,int8,1,0,1,off,fps,1,0,0,1,0,9.96,67.3,0.0,63.6
2026-01-19T20:01:33.196,int8,1,0,1,off,fps,1,0,0,1,0,10.01,67.3,0.0,53.9
2026-01-19T20:01:33.298,int8,1,0,1,off,fps,1,0,0,1,0,9.99,67.3,0.0,83.6
2026-01-19T20:01:33.359,int8,1,0,1,off,fps,1,0,0,1,0,10.31,67.3,0.0,56.6
2026-01-19T20:01:33.438,int8,1,0,1,off,fps,1,0,0,1,0,10.39,67.3,0.0,72.9
2026-01-19T20:01:33.521,int8,1,0,1,off,fps,1,0,0,1,0,10.52,67.3,0.0,78.9
2026-01-19T20:01:33.601,int8,1,0,1,off,fps,1,0,0,1,0,10.56,67.3,0.0,78.0
2026-01-19T20:01:33.658,int8,1,0,1,off,fps,1,0,0,1,0,10.79,67.3,0.0,51.6
2026-01-19T20:01:33.743,int8,1,0,1,off,fps,1,0,0,1,0,10.73,67.3,0.0,77.4
2026-01-19T20:01:33.839,int8,1,0,1,off,fps,1,0,0,1,0,10.81,67.3,0.0,63.9
2026-01-19T20:01:33.915,int8,1,0,1,off,fps,1,0,0,1,0,10.9,67.3,0.0,70.1
2026-01-19T20:01:34.031,int8,1,0,1,off,fps,1,0,0,1,0,10.97,3.9,0.0,111.0
2026-01-19T20:01:34.125,int8,1,0,1,off,fps,1,0,0,1,0,11.08,3.9,0.0,72.5
2026-01-19T20:01:34.204,int8,1,0,1,off,fps,1,0,0,1,0,11.11,3.9,0.0,63.2
2026-01-19T20:01:34.309,int8,1,0,1,off,fps,1,0,0,1,0,11.09,3.9,0.0,73.2
2026-01-19T20:01:34.367,int8,1,0,1,off,fps,1,0,0,1,0,11.8,3.9,0.0,43.9
2026-01-19T20:01:34.464,int8,1,0,1,off,fps,1,0,0,1,0,11.68,3.9,0.0,72.0
2026-01-19T20:01:34.487,int8,1,0,1,off,fps,0,0,0,1,0,12.12,3.9,0.0,8.2
2026-01-19T20:01:34.538,int8,1,0,1,off,fps,0,0,0,1,0,12.49,3.9,0.0,32.3
2026-01-19T20:01:34.569,int8,1,0,1,off,fps,0,0,0,1,0,12.83,3.9,0.0,7.5
2026-01-19T20:01:34.654,int8,1,0,1,off,fps,0,0,0,1,0,12.86,3.9,0.0,68.1
2026-01-19T20:01:34.679,int8,1,0,1,off,fps,0,0,0,1,0,13.29,3.9,0.0,7.7
2026-01-19T20:01:34.765,int8,1,0,1,off,fps,0,0,0,1,0,13.06,3.9,0.0,69.7
2026-01-19T20:01:34.789,int8,1,0,1,off,fps,0,0,0,1,0,13.99,3.9,0.0,6.6
2026-01-19T20:01:34.875,int8,1,0,1,off,fps,0,0,0,1,0,13.87,3.9,0.0,69.7
2026-01-19T20:01:34.900,int8,1,0,1,off,fps,0,0,0,1,0,14.62,3.9,0.0,7.5
2026-01-19T20:01:34.971,int8,1,0,1,off,fps,0,0,0,1,0,14.51,3.9,0.0,54.5
2026-01-19T20:01:35.010,int8,1,0,1,off,fps,0,0,0,1,0,14.71,3.9,0.0,7.2
2026-01-19T20:01:35.071,int8,1,0,1,off,fps,0,0,0,1,0,14.77,3.9,0.0,61.3
2026-01-19T20:01:35.090,int8,1,0,1,off,fps,0,0,0,1,0,15.25,3.9,0.0,7.4
2026-01-19T20:01:35.126,int8,1,0,1,off,fps,0,0,0,1,0,15.55,3.9,0.0,36.2
2026-01-19T20:01:35.147,int8,1,0,1,off,fps,0,0,0,1,0,16.22,3.9,0.0,21.0
2026-01-19T20:01:35.198,int8,1,0,1,off,fps,0,0,0,1,0,16.31,3.9,0.0,35.6
2026-01-19T20:01:35.219,int8,1,0,1,off,fps,0,0,0,1,0,16.85,3.9,0.0,15.8
2026-01-19T20:01:35.267,int8,1,0,1,off,fps,0,0,0,1,0,17.18,3.9,0.0,48.5
2026-01-19T20:01:35.286,int8,1,0,1,off,fps,0,0,0,1,0,17.8,3.9,0.0,15.6
2026-01-19T20:01:35.385,int8,1,0,1,off,fps,0,0,0,1,0,17.37,8.3,0.0,98.9
2026-01-19T20:01:35.405,int8,1,0,1,off,fps,0,0,0,1,0,18.05,8.3,0.0,14.6
2026-01-19T20:01:35.466,int8,1,0,1,off,fps,0,0,0,1,0,18.44,8.3,0.0,60.7
2026-01-19T20:01:35.487,int8,1,0,1,off,fps,0,0,0,1,0,19.08,8.3,0.0,13.9
2026-01-19T20:01:35.587,int8,1,0,1,off,fps,0,0,0,1,0,19.28,8.3,0.0,84.3
2026-01-19T20:01:35.609,int8,1,0,1,off,fps,0,0,0,1,0,20.21,8.3,0.0,12.7
2026-01-19T20:01:35.697,int8,1,0,1,off,fps,0,0,0,1,0,20.09,8.3,0.0,72.3
